Tract,Flow,Lat,Lon
T0,899,47.727466,-122.291331
T1,558,47.726673,-122.308734
T2,161,47.730744,-122.335787
T3,541,47.728213,-122.352721
T4,620,47.717678,-122.354194
T5,194,47.720704,-122.366775
T6,1932,47.717065,-122.327832
T7,463,47.716134,-122.300443
T8,93,47.711602,-122.286037
T9,22,47.709381,-122.277940
T10,554,47.706435,-122.296711
T11,83,47.706579,-122.306423
T12,2793,47.707498,-122.323153
T13,791,47.702743,-122.342615
T14,306,47.705858,-122.362327
T15,11,47.695719,-122.393822
T16,455,47.697634,-122.380292
T17,1133,47.696627,-122.359175
T18,295,47.694097,-122.342534
T19,1872,47.695513,-122.323998
T20,343,47.695681,-122.311329
T21,393,47.694821,-122.298121
T22,230,47.694885,-122.281391
T23,250,47.686148,-122.287963
T24,232,47.682968,-122.302739
T25,577,47.682682,-122.311348
T26,673,47.686776,-122.330650
T27,361,47.684794,-122.349713
T28,456,47.684992,-122.360637
T29,526,47.684907,-122.373814
T30,246,47.684716,-122.390890
T31,1216,47.673431,-122.395863
T32,437,47.675633,-122.377023
T33,185,47.674315,-122.361371
T34,713,47.673769,-122.353228
T35,1151,47.677209,-122.324622
T36,203,47.678812,-122.295546
T37,241,47.679231,-122.282823
T38,685,47.679508,-122.267008
T39,2607,47.663257,-122.273558
T40,1029,47.670162,-122.284813
T41,5659,47.667279,-122.302291
T42,669,47.668868,-122.312018
T43,230,47.668371,-122.323187
T44,348,47.668580,-122.334291
T45,4453,47.669097,-122.376576
T46,893,47.661279,-122.359869
T47,2523,47.658082,-122.351310
T48,1239,47.660694,-122.342465
T49,601,47.658220,-122.332125
T50,1474,47.659629,-122.321867
T51,3679,47.661620,-122.311168
T52,10877,47.657659,-122.307672
T53,1728,47.652156,-122.340020
T54,557,47.643323,-122.405108
T55,838,47.653985,-122.399742
T56,1412,47.653269,-122.388080
T57,1680,47.640497,-122.382497
T58,1451,47.647372,-122.367765
T59,1577,47.643410,-122.351968
T60,1384,47.644485,-122.322206
T61,589,47.638801,-122.304392
T62,782,47.635231,-122.282652
T63,453,47.628706,-122.305264
T64,572,47.629243,-122.319571
T65,3067,47.634998,-122.325764
T66,4826,47.632326,-122.346033
T67,1060,47.636139,-122.356331
T68,272,47.634514,-122.367032
T69,1161,47.627864,-122.357485
T70,5460,47.622892,-122.359239
T71,9173,47.616695,-122.344875
T72,8467,47.619428,-122.332753
T73,1133,47.620812,-122.324850
T74,1994,47.620249,-122.316163
T75,1018,47.621897,-122.307609
T76,493,47.619186,-122.297769
T77,871,47.612859,-122.288016
T78,698,47.614648,-122.308494
T79,5042,47.615634,-122.349426
T80,2943,47.612271,-122.344216
T81,36316,47.606620,-122.337405
T82,13596,47.610067,-122.329528
T83,3147,47.611671,-122.326899
T84,3869,47.614051,-122.324944
T85,7785,47.604366,-122.326128
T86,2670,47.606687,-122.317223
T87,1785,47.605719,-122.307424
T88,289,47.607321,-122.297209
T89,719,47.596588,-122.294969
T90,1534,47.599015,-122.307994
T91,1651,47.598602,-122.323248
T92,2573,47.600239,-122.329293
T93,15630,47.582761,-122.323247
T94,1166,47.587015,-122.311447
T95,1035,47.581449,-122.292422
T96,856,47.586207,-122.388979
T97,345,47.573599,-122.408867
T98,347,47.571870,-122.395527
T99,1210,47.571844,-122.382963
T100,1801,47.566734,-122.368564
T101,2053,47.572267,-122.307988
T102,818,47.566140,-122.285044
T103,191,47.552304,-122.269128
T104,942,47.553790,-122.282624
T105,413,47.553752,-122.302714
T106,1878,47.557357,-122.385178
T107,731,47.547132,-122.387843
T108,326,47.544344,-122.368668
T109,745,47.546110,-122.356282
T110,6893,47.545576,-122.321401
T111,425,47.540110,-122.292134
T112,115,47.539668,-122.276976
T113,449,47.539076,-122.269187
T114,1197,47.526118,-122.322104
T115,438,47.525822,-122.348230
T116,739,47.525230,-122.362027
T117,145,47.530197,-122.375714
T118,411,47.529865,-122.386954
T119,646,47.523278,-122.282106
T120,744,47.523098,-122.267469
T121,205,47.505415,-122.257943
T122,248,47.512891,-122.380237
T123,0,47.506478,-122.382227
